ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	parabank.transaction.TransferLoadSimulation	transferloadsimulation	1760300862331	 	3.3.1
USER	Carga de Transferencias sin Login	108	END	1760300864146	1760300864911
REQUEST	104		Transfer	1760300864117	1760300864913	OK	 
USER	Carga de Transferencias sin Login	104	END	1760300864116	1760300864914
USER	Carga de Transferencias sin Login	223	START	1760300864917	1760300864917
USER	Carga de Transferencias sin Login	224	START	1760300864917	1760300864917
USER	Carga de Transferencias sin Login	222	START	1760300864916	1760300864916
USER	Carga de Transferencias sin Login	225	START	1760300864933	1760300864933
USER	Carga de Transferencias sin Login	226	START	1760300864936	1760300864936
USER	Carga de Transferencias sin Login	227	START	1760300864936	1760300864936
USER	Carga de Transferencias sin Login	228	START	1760300864948	1760300864948
REQUEST	103		Transfer	1760300864118	1760300864964	OK	 
USER	Carga de Transferencias sin Login	230	START	1760300864965	1760300864965
USER	Carga de Transferencias sin Login	229	START	1760300864964	1760300864964
USER	Carga de Transferencias sin Login	103	END	1760300864116	1760300864965
USER	Carga de Transferencias sin Login	231	START	1760300864966	1760300864966
REQUEST	114		Transfer	1760300864195	1760300864968	OK	 
USER	Carga de Transferencias sin Login	114	END	1760300864193	1760300864968
REQUEST	111		Transfer	1760300864178	1760300864974	OK	 
USER	Carga de Transferencias sin Login	111	END	1760300864177	1760300864975
REQUEST	100		Transfer	1760300864097	1760300864976	OK	 
USER	Carga de Transferencias sin Login	100	END	1760300864096	1760300864976
REQUEST	102		Transfer	1760300864114	1760300864977	OK	 
USER	Carga de Transferencias sin Login	102	END	1760300864113	1760300864977
REQUEST	92		Transfer	1760300864040	1760300864980	OK	 
USER	Carga de Transferencias sin Login	232	START	1760300864980	1760300864980
USER	Carga de Transferencias sin Login	233	START	1760300864980	1760300864980
USER	Carga de Transferencias sin Login	92	END	1760300864039	1760300864981
USER	Carga de Transferencias sin Login	234	START	1760300864996	1760300864996
REQUEST	107		Transfer	1760300864147	1760300864996	OK	 
USER	Carga de Transferencias sin Login	235	START	1760300864996	1760300864996
USER	Carga de Transferencias sin Login	236	START	1760300864996	1760300864996
USER	Carga de Transferencias sin Login	107	END	1760300864145	1760300864997
REQUEST	120		Transfer	1760300864236	1760300864997	OK	 
USER	Carga de Transferencias sin Login	120	END	1760300864235	1760300864999
REQUEST	115		Transfer	1760300864197	1760300865004	OK	 
USER	Carga de Transferencias sin Login	115	END	1760300864196	1760300865005
REQUEST	126		Transfer	1760300864274	1760300865009	OK	 
REQUEST	122		Transfer	1760300864237	1760300865009	OK	 
USER	Carga de Transferencias sin Login	126	END	1760300864267	1760300865009
USER	Carga de Transferencias sin Login	122	END	1760300864236	1760300865010
USER	Carga de Transferencias sin Login	237	START	1760300865012	1760300865012
REQUEST	110		Transfer	1760300864163	1760300865014	OK	 
USER	Carga de Transferencias sin Login	110	END	1760300864161	1760300865015
REQUEST	116		Transfer	1760300864198	1760300865016	OK	 
USER	Carga de Transferencias sin Login	116	END	1760300864196	1760300865017
USER	Carga de Transferencias sin Login	238	START	1760300865016	1760300865016
USER	Carga de Transferencias sin Login	239	START	1760300865017	1760300865017
REQUEST	121		Transfer	1760300864237	1760300865025	OK	 
USER	Carga de Transferencias sin Login	121	END	1760300864236	1760300865025
USER	Carga de Transferencias sin Login	240	START	1760300865028	1760300865028
REQUEST	118		Transfer	1760300864221	1760300865028	OK	 
USER	Carga de Transferencias sin Login	118	END	1760300864220	1760300865029
REQUEST	127		Transfer	1760300864285	1760300865043	OK	 
REQUEST	134		Transfer	1760300864317	1760300865043	OK	 
USER	Carga de Transferencias sin Login	127	END	1760300864283	1760300865043
USER	Carga de Transferencias sin Login	134	END	1760300864316	1760300865044
USER	Carga de Transferencias sin Login	241	START	1760300865044	1760300865044
USER	Carga de Transferencias sin Login	242	START	1760300865044	1760300865044
USER	Carga de Transferencias sin Login	243	START	1760300865046	1760300865046
USER	Carga de Transferencias sin Login	244	START	1760300865060	1760300865060
USER	Carga de Transferencias sin Login	245	START	1760300865060	1760300865060
REQUEST	124		Transfer	1760300864267	1760300865063	OK	 
USER	Carga de Transferencias sin Login	124	END	1760300864267	1760300865064
REQUEST	132		Transfer	1760300864315	1760300865066	OK	 
REQUEST	125		Transfer	1760300864268	1760300865066	OK	 
USER	Carga de Transferencias sin Login	132	END	1760300864314	1760300865067
USER	Carga de Transferencias sin Login	125	END	1760300864267	1760300865067
USER	Carga de Transferencias sin Login	247	START	1760300865076	1760300865076
USER	Carga de Transferencias sin Login	248	START	1760300865076	1760300865076
USER	Carga de Transferencias sin Login	246	START	1760300865076	1760300865076
REQUEST	128		Transfer	1760300864292	1760300865079	OK	 
REQUEST	112		Transfer	1760300864178	1760300865079	OK	 
USER	Carga de Transferencias sin Login	112	END	1760300864177	1760300865080
USER	Carga de Transferencias sin Login	128	END	1760300864283	1760300865080
USER	Carga de Transferencias sin Login	249	START	1760300865092	1760300865092
REQUEST	109		Transfer	1760300864162	1760300865093	OK	 
USER	Carga de Transferencias sin Login	109	END	1760300864161	1760300865093
USER	Carga de Transferencias sin Login	251	START	1760300865096	1760300865096
USER	Carga de Transferencias sin Login	250	START	1760300865096	1760300865096
REQUEST	119		Transfer	1760300864221	1760300865101	OK	 
REQUEST	105		Transfer	1760300864130	1760300865101	OK	 
USER	Carga de Transferencias sin Login	119	END	1760300864220	1760300865103
USER	Carga de Transferencias sin Login	105	END	1760300864130	1760300865103
USER	Carga de Transferencias sin Login	252	START	1760300865108	1760300865108
REQUEST	130		Transfer	1760300864300	1760300865111	OK	 
USER	Carga de Transferencias sin Login	130	END	1760300864298	1760300865113
REQUEST	113		Transfer	1760300864179	1760300865114	OK	 
USER	Carga de Transferencias sin Login	113	END	1760300864177	1760300865115
REQUEST	138		Transfer	1760300864347	1760300865111	OK	 
USER	Carga de Transferencias sin Login	138	END	1760300864346	1760300865116
REQUEST	123		Transfer	1760300864251	1760300865124	OK	 
USER	Carga de Transferencias sin Login	123	END	1760300864251	1760300865124
USER	Carga de Transferencias sin Login	254	START	1760300865124	1760300865124
REQUEST	131		Transfer	1760300864299	1760300865128	OK	 
USER	Carga de Transferencias sin Login	131	END	1760300864298	1760300865128
USER	Carga de Transferencias sin Login	253	START	1760300865124	1760300865124
REQUEST	133		Transfer	1760300864317	1760300865134	OK	 
USER	Carga de Transferencias sin Login	133	END	1760300864316	1760300865135
REQUEST	129		Transfer	1760300864289	1760300865135	OK	 
USER	Carga de Transferencias sin Login	129	END	1760300864286	1760300865135
REQUEST	117		Transfer	1760300864209	1760300865135	OK	 
USER	Carga de Transferencias sin Login	117	END	1760300864208	1760300865136
USER	Carga de Transferencias sin Login	256	START	1760300865140	1760300865140
USER	Carga de Transferencias sin Login	257	START	1760300865140	1760300865140
REQUEST	135		Transfer	1760300864330	1760300865140	OK	 
USER	Carga de Transferencias sin Login	135	END	1760300864330	1760300865141
USER	Carga de Transferencias sin Login	255	START	1760300865126	1760300865126
REQUEST	136		Transfer	1760300864347	1760300865152	OK	 
USER	Carga de Transferencias sin Login	136	END	1760300864346	1760300865152
USER	Carga de Transferencias sin Login	258	START	1760300865156	1760300865156
USER	Carga de Transferencias sin Login	260	START	1760300865156	1760300865156
USER	Carga de Transferencias sin Login	259	START	1760300865157	1760300865157
USER	Carga de Transferencias sin Login	261	START	1760300865172	1760300865172
USER	Carga de Transferencias sin Login	262	START	1760300865176	1760300865176
USER	Carga de Transferencias sin Login	263	START	1760300865176	1760300865176
USER	Carga de Transferencias sin Login	264	START	1760300865187	1760300865187
REQUEST	137		Transfer	1760300864347	1760300865188	OK	 
USER	Carga de Transferencias sin Login	137	END	1760300864346	1760300865189
USER	Carga de Transferencias sin Login	266	START	1760300865203	1760300865203
USER	Carga de Transferencias sin Login	265	START	1760300865204	1760300865204
USER	Carga de Transferencias sin Login	267	START	1760300865206	1760300865206
USER	Carga de Transferencias sin Login	268	START	1760300865219	1760300865219
USER	Carga de Transferencias sin Login	269	START	1760300865219	1760300865219
USER	Carga de Transferencias sin Login	270	START	1760300865235	1760300865235
USER	Carga de Transferencias sin Login	272	START	1760300865236	1760300865236
USER	Carga de Transferencias sin Login	271	START	1760300865236	1760300865236
USER	Carga de Transferencias sin Login	273	START	1760300865251	1760300865251
USER	Carga de Transferencias sin Login	274	START	1760300865267	1760300865267
USER	Carga de Transferencias sin Login	275	START	1760300865267	1760300865267
USER	Carga de Transferencias sin Login	276	START	1760300865267	1760300865267
USER	Carga de Transferencias sin Login	277	START	1760300865292	1760300865292
USER	Carga de Transferencias sin Login	278	START	1760300865292	1760300865292
USER	Carga de Transferencias sin Login	279	START	1760300865292	1760300865292
USER	Carga de Transferencias sin Login	281	START	1760300865296	1760300865296
USER	Carga de Transferencias sin Login	280	START	1760300865296	1760300865296
USER	Carga de Transferencias sin Login	282	START	1760300865308	1760300865308
USER	Carga de Transferencias sin Login	283	START	1760300865324	1760300865324
USER	Carga de Transferencias sin Login	284	START	1760300865324	1760300865324
USER	Carga de Transferencias sin Login	285	START	1760300865326	1760300865326
USER	Carga de Transferencias sin Login	286	START	1760300865340	1760300865340
USER	Carga de Transferencias sin Login	287	START	1760300865340	1760300865340
USER	Carga de Transferencias sin Login	288	START	1760300865356	1760300865356
USER	Carga de Transferencias sin Login	289	START	1760300865356	1760300865356
USER	Carga de Transferencias sin Login	290	START	1760300865356	1760300865356
USER	Carga de Transferencias sin Login	291	START	1760300865372	1760300865372
USER	Carga de Transferencias sin Login	293	START	1760300865376	1760300865376
USER	Carga de Transferencias sin Login	292	START	1760300865376	1760300865376
USER	Carga de Transferencias sin Login	294	START	1760300865388	1760300865388
USER	Carga de Transferencias sin Login	296	START	1760300865403	1760300865403
USER	Carga de Transferencias sin Login	295	START	1760300865403	1760300865403
USER	Carga de Transferencias sin Login	297	START	1760300865406	1760300865406
USER	Carga de Transferencias sin Login	298	START	1760300865420	1760300865420
USER	Carga de Transferencias sin Login	299	START	1760300865420	1760300865420
USER	Carga de Transferencias sin Login	300	START	1760300865436	1760300865436
USER	Carga de Transferencias sin Login	303	START	1760300865436	1760300865436
USER	Carga de Transferencias sin Login	301	START	1760300865436	1760300865436
USER	Carga de Transferencias sin Login	302	START	1760300865436	1760300865436
USER	Carga de Transferencias sin Login	304	START	1760300865456	1760300865456
USER	Carga de Transferencias sin Login	305	START	1760300865456	1760300865456
USER	Carga de Transferencias sin Login	306	START	1760300865467	1760300865467
USER	Carga de Transferencias sin Login	307	START	1760300865483	1760300865483
USER	Carga de Transferencias sin Login	308	START	1760300865483	1760300865483
USER	Carga de Transferencias sin Login	309	START	1760300865486	1760300865486
USER	Carga de Transferencias sin Login	310	START	1760300865499	1760300865499
USER	Carga de Transferencias sin Login	311	START	1760300865499	1760300865499
USER	Carga de Transferencias sin Login	312	START	1760300865515	1760300865515
USER	Carga de Transferencias sin Login	314	START	1760300865516	1760300865516
USER	Carga de Transferencias sin Login	313	START	1760300865516	1760300865516
USER	Carga de Transferencias sin Login	315	START	1760300865531	1760300865531
USER	Carga de Transferencias sin Login	316	START	1760300865547	1760300865547
USER	Carga de Transferencias sin Login	317	START	1760300865547	1760300865547
USER	Carga de Transferencias sin Login	318	START	1760300865548	1760300865548
USER	Carga de Transferencias sin Login	319	START	1760300865564	1760300865564
USER	Carga de Transferencias sin Login	320	START	1760300865564	1760300865564
USER	Carga de Transferencias sin Login	321	START	1760300865566	1760300865566
USER	Carga de Transferencias sin Login	322	START	1760300865580	1760300865580
USER	Carga de Transferencias sin Login	323	START	1760300865580	1760300865580
USER	Carga de Transferencias sin Login	324	START	1760300865596	1760300865596
USER	Carga de Transferencias sin Login	326	START	1760300865596	1760300865596
USER	Carga de Transferencias sin Login	325	START	1760300865596	1760300865596
USER	Carga de Transferencias sin Login	327	START	1760300865612	1760300865612
USER	Carga de Transferencias sin Login	328	START	1760300865616	1760300865616
USER	Carga de Transferencias sin Login	329	START	1760300865616	1760300865616
USER	Carga de Transferencias sin Login	330	START	1760300865628	1760300865628
USER	Carga de Transferencias sin Login	331	START	1760300865644	1760300865644
USER	Carga de Transferencias sin Login	332	START	1760300865644	1760300865644
USER	Carga de Transferencias sin Login	333	START	1760300865646	1760300865646
USER	Carga de Transferencias sin Login	334	START	1760300865660	1760300865660
USER	Carga de Transferencias sin Login	335	START	1760300865660	1760300865660
USER	Carga de Transferencias sin Login	336	START	1760300865676	1760300865676
USER	Carga de Transferencias sin Login	338	START	1760300865676	1760300865676
USER	Carga de Transferencias sin Login	337	START	1760300865676	1760300865676
USER	Carga de Transferencias sin Login	339	START	1760300865692	1760300865692
USER	Carga de Transferencias sin Login	340	START	1760300865696	1760300865696
USER	Carga de Transferencias sin Login	341	START	1760300865696	1760300865696
USER	Carga de Transferencias sin Login	342	START	1760300865708	1760300865708
USER	Carga de Transferencias sin Login	343	START	1760300865724	1760300865724
USER	Carga de Transferencias sin Login	344	START	1760300865724	1760300865724
USER	Carga de Transferencias sin Login	345	START	1760300865726	1760300865726
USER	Carga de Transferencias sin Login	347	START	1760300865740	1760300865740
USER	Carga de Transferencias sin Login	346	START	1760300865740	1760300865740
USER	Carga de Transferencias sin Login	348	START	1760300865756	1760300865756
USER	Carga de Transferencias sin Login	349	START	1760300865756	1760300865756
USER	Carga de Transferencias sin Login	350	START	1760300865756	1760300865756
USER	Carga de Transferencias sin Login	351	START	1760300865772	1760300865772
USER	Carga de Transferencias sin Login	353	START	1760300865776	1760300865776
USER	Carga de Transferencias sin Login	352	START	1760300865776	1760300865776
USER	Carga de Transferencias sin Login	354	START	1760300865788	1760300865788
USER	Carga de Transferencias sin Login	356	START	1760300865805	1760300865805
